item,family,wave,question_text,option_code,option_label,option_position,n_options,option_text,paired_coverage,entropy_nats
CC20_440a,CC20_440,target_post,"8 ○ Not sure 98 Skipped 99 Not Asked Page: implicit_page_CC20_440_grid CC20_440_grid DYNAMIC GRID Do you agree or disagree with the following statements? /Sexual agreement ROWS CC20_440a White people in the U.S. have certain advantages because of the color of their skin. CC20_440b Racial problems in the U.S. are rare, isolated situations. CC20_440c Women seek to gain power by getting control over men. CC20_440d Women are too easily offended. COLUMNS 1 ○ Strongly agree 2 ○ Somewhat agree 3 ○ Neither agree nor disagree 4 ○ Somewhat disagree 5 ○ Strongly disagree",3,Neither agree nor disagree,2,5,"Question: 8 ○ Not sure 98 Skipped 99 Not Asked Page: implicit_page_CC20_440_grid CC20_440_grid DYNAMIC GRID Do you agree or disagree with the following statements? /Sexual agreement ROWS CC20_440a White people in the U.S. have certain advantages because of the color of their skin. CC20_440b Racial problems in the U.S. are rare, isolated situations. CC20_440c Women seek to gain power by getting control over men. CC20_440d Women are too easily offended. COLUMNS 1 ○ Strongly agree 2 ○ Somewhat agree 3 ○ Neither agree nor disagree 4 ○ Somewhat disagree 5 ○ Strongly disagree Response option: Neither agree nor disagree",0.999437450291944,1.5196935910291782
CC20_440a,CC20_440,target_post,"8 ○ Not sure 98 Skipped 99 Not Asked Page: implicit_page_CC20_440_grid CC20_440_grid DYNAMIC GRID Do you agree or disagree with the following statements? /Sexual agreement ROWS CC20_440a White people in the U.S. have certain advantages because of the color of their skin. CC20_440b Racial problems in the U.S. are rare, isolated situations. CC20_440c Women seek to gain power by getting control over men. CC20_440d Women are too easily offended. COLUMNS 1 ○ Strongly agree 2 ○ Somewhat agree 3 ○ Neither agree nor disagree 4 ○ Somewhat disagree 5 ○ Strongly disagree",4,Somewhat disagree,3,5,"Question: 8 ○ Not sure 98 Skipped 99 Not Asked Page: implicit_page_CC20_440_grid CC20_440_grid DYNAMIC GRID Do you agree or disagree with the following statements? /Sexual agreement ROWS CC20_440a White people in the U.S. have certain advantages because of the color of their skin. CC20_440b Racial problems in the U.S. are rare, isolated situations. CC20_440c Women seek to gain power by getting control over men. CC20_440d Women are too easily offended. COLUMNS 1 ○ Strongly agree 2 ○ Somewhat agree 3 ○ Neither agree nor disagree 4 ○ Somewhat disagree 5 ○ Strongly disagree Response option: Somewhat disagree",0.999437450291944,1.5196935910291782
CC20_440a,CC20_440,target_post,"8 ○ Not sure 98 Skipped 99 Not Asked Page: implicit_page_CC20_440_grid CC20_440_grid DYNAMIC GRID Do you agree or disagree with the following statements? /Sexual agreement ROWS CC20_440a White people in the U.S. have certain advantages because of the color of their skin. CC20_440b Racial problems in the U.S. are rare, isolated situations. CC20_440c Women seek to gain power by getting control over men. CC20_440d Women are too easily offended. COLUMNS 1 ○ Strongly agree 2 ○ Somewhat agree 3 ○ Neither agree nor disagree 4 ○ Somewhat disagree 5 ○ Strongly disagree",5,Strongly disagree,4,5,"Question: 8 ○ Not sure 98 Skipped 99 Not Asked Page: implicit_page_CC20_440_grid CC20_440_grid DYNAMIC GRID Do you agree or disagree with the following statements? /Sexual agreement ROWS CC20_440a White people in the U.S. have certain advantages because of the color of their skin. CC20_440b Racial problems in the U.S. are rare, isolated situations. CC20_440c Women seek to gain power by getting control over men. CC20_440d Women are too easily offended. COLUMNS 1 ○ Strongly agree 2 ○ Somewhat agree 3 ○ Neither agree nor disagree 4 ○ Somewhat disagree 5 ○ Strongly disagree Response option: Strongly disagree",0.999437450291944,1.5196935910291782
CC20_440b,CC20_440,target_post,"99 Not Asked Page: implicit_page_CC20_440_grid CC20_440_grid DYNAMIC GRID Do you agree or disagree with the following statements? /Sexual agreement ROWS CC20_440a White people in the U.S. have certain advantages because of the color of their skin. CC20_440b Racial problems in the U.S. are rare, isolated situations. CC20_440c Women seek to gain power by getting control over men. CC20_440d Women are too easily offended. COLUMNS 1 ○ Strongly agree 2 ○ Somewhat agree 3 ○ Neither agree nor disagree 4 ○ Somewhat disagree 5 ○ Strongly disagree 8 Skipped 9 Not Asked",1,Strongly agree,0,5,"Question: 99 Not Asked Page: implicit_page_CC20_440_grid CC20_440_grid DYNAMIC GRID Do you agree or disagree with the following statements? /Sexual agreement ROWS CC20_440a White people in the U.S. have certain advantages because of the color of their skin. CC20_440b Racial problems in the U.S. are rare, isolated situations. CC20_440c Women seek to gain power by getting control over men. CC20_440d Women are too easily offended. COLUMNS 1 ○ Strongly agree 2 ○ Somewhat agree 3 ○ Neither agree nor disagree 4 ○ Somewhat disagree 5 ○ Strongly disagree 8 Skipped 9 Not Asked Response option: Strongly agree",0.9753448041745068,1.4821873365804747
CC20_440b,CC20_440,target_post,"99 Not Asked Page: implicit_page_CC20_440_grid CC20_440_grid DYNAMIC GRID Do you agree or disagree with the following statements? /Sexual agreement ROWS CC20_440a White people in the U.S. have certain advantages because of the color of their skin. CC20_440b Racial problems in the U.S. are rare, isolated situations. CC20_440c Women seek to gain power by getting control over men. CC20_440d Women are too easily offended. COLUMNS 1 ○ Strongly agree 2 ○ Somewhat agree 3 ○ Neither agree nor disagree 4 ○ Somewhat disagree 5 ○ Strongly disagree 8 Skipped 9 Not Asked",2,Somewhat agree,1,5,"Question: 99 Not Asked Page: implicit_page_CC20_440_grid CC20_440_grid DYNAMIC GRID Do you agree or disagree with the following statements? /Sexual agreement ROWS CC20_440a White people in the U.S. have certain advantages because of the color of their skin. CC20_440b Racial problems in the U.S. are rare, isolated situations. CC20_440c Women seek to gain power by getting control over men. CC20_440d Women are too easily offended. COLUMNS 1 ○ Strongly agree 2 ○ Somewhat agree 3 ○ Neither agree nor disagree 4 ○ Somewhat disagree 5 ○ Strongly disagree 8 Skipped 9 Not Asked Response option: Somewhat agree",0.9753448041745068,1.4821873365804747
CC20_440b,CC20_440,target_post,"99 Not Asked Page: implicit_page_CC20_440_grid CC20_440_grid DYNAMIC GRID Do you agree or disagree with the following statements? /Sexual agreement ROWS CC20_440a White people in the U.S. have certain advantages because of the color of their skin. CC20_440b Racial problems in the U.S. are rare, isolated situations. CC20_440c Women seek to gain power by getting control over men. CC20_440d Women are too easily offended. COLUMNS 1 ○ Strongly agree 2 ○ Somewhat agree 3 ○ Neither agree nor disagree 4 ○ Somewhat disagree 5 ○ Strongly disagree 8 Skipped 9 Not Asked",3,Neither agree nor disagree,2,5,"Question: 99 Not Asked Page: implicit_page_CC20_440_grid CC20_440_grid DYNAMIC GRID Do you agree or disagree with the following statements? /Sexual agreement ROWS CC20_440a White people in the U.S. have certain advantages because of the color of their skin. CC20_440b Racial problems in the U.S. are rare, isolated situations. CC20_440c Women seek to gain power by getting control over men. CC20_440d Women are too easily offended. COLUMNS 1 ○ Strongly agree 2 ○ Somewhat agree 3 ○ Neither agree nor disagree 4 ○ Somewhat disagree 5 ○ Strongly disagree 8 Skipped 9 Not Asked Response option: Neither agree nor disagree",0.9753448041745068,1.4821873365804747
CC20_440b,CC20_440,target_post,"99 Not Asked Page: implicit_page_CC20_440_grid CC20_440_grid DYNAMIC GRID Do you agree or disagree with the following statements? /Sexual agreement ROWS CC20_440a White people in the U.S. have certain advantages because of the color of their skin. CC20_440b Racial problems in the U.S. are rare, isolated situations. CC20_440c Women seek to gain power by getting control over men. CC20_440d Women are too easily offended. COLUMNS 1 ○ Strongly agree 2 ○ Somewhat agree 3 ○ Neither agree nor disagree 4 ○ Somewhat disagree 5 ○ Strongly disagree 8 Skipped 9 Not Asked",4,Somewhat disagree,3,5,"Question: 99 Not Asked Page: implicit_page_CC20_440_grid CC20_440_grid DYNAMIC GRID Do you agree or disagree with the following statements? /Sexual agreement ROWS CC20_440a White people in the U.S. have certain advantages because of the color of their skin. CC20_440b Racial problems in the U.S. are rare, isolated situations. CC20_440c Women seek to gain power by getting control over men. CC20_440d Women are too easily offended. COLUMNS 1 ○ Strongly agree 2 ○ Somewhat agree 3 ○ Neither agree nor disagree 4 ○ Somewhat disagree 5 ○ Strongly disagree 8 Skipped 9 Not Asked Response option: Somewhat disagree",0.9753448041745068,1.4821873365804747
CC20_440b,CC20_440,target_post,"99 Not Asked Page: implicit_page_CC20_440_grid CC20_440_grid DYNAMIC GRID Do you agree or disagree with the following statements? /Sexual agreement ROWS CC20_440a White people in the U.S. have certain advantages because of the color of their skin. CC20_440b Racial problems in the U.S. are rare, isolated situations. CC20_440c Women seek to gain power by getting control over men. CC20_440d Women are too easily offended. COLUMNS 1 ○ Strongly agree 2 ○ Somewhat agree 3 ○ Neither agree nor disagree 4 ○ Somewhat disagree 5 ○ Strongly disagree 8 Skipped 9 Not Asked",5,Strongly disagree,4,5,"Question: 99 Not Asked Page: implicit_page_CC20_440_grid CC20_440_grid DYNAMIC GRID Do you agree or disagree with the following statements? /Sexual agreement ROWS CC20_440a White people in the U.S. have certain advantages because of the color of their skin. CC20_440b Racial problems in the U.S. are rare, isolated situations. CC20_440c Women seek to gain power by getting control over men. CC20_440d Women are too easily offended. COLUMNS 1 ○ Strongly agree 2 ○ Somewhat agree 3 ○ Neither agree nor disagree 4 ○ Somewhat disagree 5 ○ Strongly disagree 8 Skipped 9 Not Asked Response option: Strongly disagree",0.9753448041745068,1.4821873365804747
CC20_440c,CC20_440,target_post,"Page: implicit_page_CC20_440_grid CC20_440_grid DYNAMIC GRID Do you agree or disagree with the following statements? /Sexual agreement ROWS CC20_440a White people in the U.S. have certain advantages because of the color of their skin. CC20_440b Racial problems in the U.S. are rare, isolated situations. CC20_440c Women seek to gain power by getting control over men. CC20_440d Women are too easily offended. COLUMNS 1 ○ Strongly agree 2 ○ Somewhat agree 3 ○ Neither agree nor disagree 4 ○ Somewhat disagree 5 ○ Strongly disagree 8 Skipped 9 Not Asked",1,Strongly agree,0,5,"Question: Page: implicit_page_CC20_440_grid CC20_440_grid DYNAMIC GRID Do you agree or disagree with the following statements? /Sexual agreement ROWS CC20_440a White people in the U.S. have certain advantages because of the color of their skin. CC20_440b Racial problems in the U.S. are rare, isolated situations. CC20_440c Women seek to gain power by getting control over men. CC20_440d Women are too easily offended. COLUMNS 1 ○ Strongly agree 2 ○ Somewhat agree 3 ○ Neither agree nor disagree 4 ○ Somewhat disagree 5 ○ Strongly disagree 8 Skipped 9 Not Asked Response option: Strongly agree",0.994859459564315,1.462667054432695
CC20_440c,CC20_440,target_post,"Page: implicit_page_CC20_440_grid CC20_440_grid DYNAMIC GRID Do you agree or disagree with the following statements? /Sexual agreement ROWS CC20_440a White people in the U.S. have certain advantages because of the color of their skin. CC20_440b Racial problems in the U.S. are rare, isolated situations. CC20_440c Women seek to gain power by getting control over men. CC20_440d Women are too easily offended. COLUMNS 1 ○ Strongly agree 2 ○ Somewhat agree 3 ○ Neither agree nor disagree 4 ○ Somewhat disagree 5 ○ Strongly disagree 8 Skipped 9 Not Asked",2,Somewhat agree,1,5,"Question: Page: implicit_page_CC20_440_grid CC20_440_grid DYNAMIC GRID Do you agree or disagree with the following statements? /Sexual agreement ROWS CC20_440a White people in the U.S. have certain advantages because of the color of their skin. CC20_440b Racial problems in the U.S. are rare, isolated situations. CC20_440c Women seek to gain power by getting control over men. CC20_440d Women are too easily offended. COLUMNS 1 ○ Strongly agree 2 ○ Somewhat agree 3 ○ Neither agree nor disagree 4 ○ Somewhat disagree 5 ○ Strongly disagree 8 Skipped 9 Not Asked Response option: Somewhat agree",0.994859459564315,1.462667054432695
CC20_440c,CC20_440,target_post,"Page: implicit_page_CC20_440_grid CC20_440_grid DYNAMIC GRID Do you agree or disagree with the following statements? /Sexual agreement ROWS CC20_440a White people in the U.S. have certain advantages because of the color of their skin. CC20_440b Racial problems in the U.S. are rare, isolated situations. CC20_440c Women seek to gain power by getting control over men. CC20_440d Women are too easily offended. COLUMNS 1 ○ Strongly agree 2 ○ Somewhat agree 3 ○ Neither agree nor disagree 4 ○ Somewhat disagree 5 ○ Strongly disagree 8 Skipped 9 Not Asked",3,Neither agree nor disagree,2,5,"Question: Page: implicit_page_CC20_440_grid CC20_440_grid DYNAMIC GRID Do you agree or disagree with the following statements? /Sexual agreement ROWS CC20_440a White people in the U.S. have certain advantages because of the color of their skin. CC20_440b Racial problems in the U.S. are rare, isolated situations. CC20_440c Women seek to gain power by getting control over men. CC20_440d Women are too easily offended. COLUMNS 1 ○ Strongly agree 2 ○ Somewhat agree 3 ○ Neither agree nor disagree 4 ○ Somewhat disagree 5 ○ Strongly disagree 8 Skipped 9 Not Asked Response option: Neither agree nor disagree",0.994859459564315,1.462667054432695
CC20_440c,CC20_440,target_post,"Page: implicit_page_CC20_440_grid CC20_440_grid DYNAMIC GRID Do you agree or disagree with the following statements? /Sexual agreement ROWS CC20_440a White people in the U.S. have certain advantages because of the color of their skin. CC20_440b Racial problems in the U.S. are rare, isolated situations. CC20_440c Women seek to gain power by getting control over men. CC20_440d Women are too easily offended. COLUMNS 1 ○ Strongly agree 2 ○ Somewhat agree 3 ○ Neither agree nor disagree 4 ○ Somewhat disagree 5 ○ Strongly disagree 8 Skipped 9 Not Asked",4,Somewhat disagree,3,5,"Question: Page: implicit_page_CC20_440_grid CC20_440_grid DYNAMIC GRID Do you agree or disagree with the following statements? /Sexual agreement ROWS CC20_440a White people in the U.S. have certain advantages because of the color of their skin. CC20_440b Racial problems in the U.S. are rare, isolated situations. CC20_440c Women seek to gain power by getting control over men. CC20_440d Women are too easily offended. COLUMNS 1 ○ Strongly agree 2 ○ Somewhat agree 3 ○ Neither agree nor disagree 4 ○ Somewhat disagree 5 ○ Strongly disagree 8 Skipped 9 Not Asked Response option: Somewhat disagree",0.994859459564315,1.462667054432695
